pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file,region,salinity_mean,salinity_std,temp_mean,temp_std,salinity_z,temp_z,salinity_flag,temp_flag,summary
"(1100, 1150]",4.1288,34.4532,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.32229084848485,1.6934302972650337,4.35434720969697,0.4056832391089298,0.0773041274427292,-0.5559687656615464,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1100–1150 dbar, the temperature was 4.13 °C and the salinity was 34.45 PSU."
"(1150, 1200]",3.92488,34.48068,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.33556566060606,1.694386935585126,4.170653114545455,0.4152394299836225,0.085644156211479,-0.5918828916491582,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1150–1200 dbar, the temperature was 3.92 °C and the salinity was 34.48 PSU."
"(1200, 1250]",3.75396,34.505558,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.34351659748428,1.7268772244061064,4.025038156603774,0.4085848564557429,0.0938349294469656,-0.6634562008862321,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1200–1250 dbar, the temperature was 3.75 °C and the salinity was 34.51 PSU."
"(1250, 1300]",3.59148,34.532078,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.35103582467532,1.7548674945314455,3.873039196103897,0.4055055124472854,0.1031657238445891,-0.6943412295547984,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1250–1300 dbar, the temperature was 3.59 °C and the salinity was 34.53 PSU."
"(1300, 1350]",3.45544,34.56308,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.364286358974354,1.7429854934978446,3.728813909615385,0.3898916335045448,0.1140535258424347,-0.7011535671031486,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1300–1350 dbar, the temperature was 3.46 °C and the salinity was 34.56 PSU."
"(1350, 1400]",3.38148,34.5776,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.370295993333336,1.776230036303285,3.5972131873333333,0.3643872437570815,0.1167101121080604,-0.59204374200638,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1350–1400 dbar, the temperature was 3.38 °C and the salinity was 34.58 PSU."
"(1400, 1450]",3.2948802,34.59736,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.387524864516124,1.7467760170476871,3.473891724516129,0.3420048777687668,0.1201270989731878,-0.5234180450407505,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1400–1450 dbar, the temperature was 3.29 °C and the salinity was 34.60 PSU."
"(1450, 1500]",3.16728,34.613922,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.39962984415585,1.7526384265996824,3.35925793051948,0.3146969634374739,0.1222683199180488,-0.610040619466046,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1450–1500 dbar, the temperature was 3.17 °C and the salinity was 34.61 PSU."
"(1500, 1550]",3.0205598,34.62032,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.40611243046357,1.7681999905767367,3.2427533874172183,0.2804603922102917,0.1211444240911677,-0.7922458699644674,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1500–1550 dbar, the temperature was 3.02 °C and the salinity was 34.62 PSU."
"(1550, 1600]",2.9414,34.63724,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.39297660144928,1.8499116154741,3.104754406521739,0.2453656989485798,0.1320405777808584,-0.6657589354246816,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1550–1600 dbar, the temperature was 2.94 °C and the salinity was 34.64 PSU."
"(1600, 1650]",2.8673198,34.64908,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.42929202,1.7757715527364435,3.047402314,0.2262972087771067,0.1237704138583078,-0.7957787679890198,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1600–1650 dbar, the temperature was 2.87 °C and the salinity was 34.65 PSU."
"(1650, 1700]",2.8092,34.6622,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.40638871212121,1.8905252864236397,2.924410653030303,0.1845759248825483,0.1353122805158088,-0.6241911186608723,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1650–1700 dbar, the temperature was 2.81 °C and the salinity was 34.66 PSU."
"(1700, 1750]",2.75732,34.68036,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.44924325165563,1.7692745373477474,2.8688773609271525,0.1693927155896444,0.1306279740456944,-0.6585723626829466,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1700–1750 dbar, the temperature was 2.76 °C and the salinity was 34.68 PSU."
"(1750, 1800]",2.6689599,34.69572,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.42564631818182,1.8910030663865185,2.7642155227272727,0.138560393482862,0.1428203299184813,-0.6874664565603626,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1750–1800 dbar, the temperature was 2.67 °C and the salinity was 34.70 PSU."
"(1800, 1850]",2.61884,34.70276,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.46283059459459,1.7889563299410558,2.7107114054054056,0.1300286421983358,0.1341169716609632,-0.7065474487172746,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1800–1850 dbar, the temperature was 2.62 °C and the salinity was 34.70 PSU."
"(1850, 1900]",2.57096,34.70828,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.42784940944882,1.9295566358677605,2.6250166669291337,0.1087652325452265,0.1453342106359416,-0.4970031844197647,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1850–1900 dbar, the temperature was 2.57 °C and the salinity was 34.71 PSU."
"(1900, 1950]",2.5254798,34.71376,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.495391417266184,1.8105290747715488,2.5709651007194245,0.1047417124034129,0.120610370624051,-0.4342615723546502,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1900–1950 dbar, the temperature was 2.53 °C and the salinity was 34.71 PSU."
"(1950, 2000]",2.4885454,34.71782,2020-09-01 17:41:56.000005632,2020,9,1,17:41:56.000005,-30.614,90.361,nodc_R5904894_219.nc,Southeast Indian Ocean,34.46166206666667,1.9464621109530689,2.5029948416666667,0.0942536826368253,0.1316018081687233,-0.1533037358587119,normal,normal,"On 2020-09-01 at 17:41:56.000005 UTC, in the Southeast Indian Ocean (lat -30.61°, lon 90.36°), at a depth of 1950–2000 dbar, the temperature was 2.49 °C and the salinity was 34.72 PSU."
"(0, 50]",16.135958,35.75871,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.91688817751479,1.846332981501256,19.549177393491124,5.405627529352638,0.4559425796536017,-0.6314196409126033,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 0–50 dbar, the temperature was 16.14 °C and the salinity was 35.76 PSU."
"(50, 100]",15.84668,35.71712,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.98662503529412,1.830892081202164,19.14105449117647,5.191820153414921,0.3989830816386732,-0.6345317044562097,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 50–100 dbar, the temperature was 15.85 °C and the salinity was 35.72 PSU."
"(100, 150]",15.726439,35.6948,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,35.041496888235294,1.816326232265552,17.831301605882352,4.146793255683332,0.3596837947717271,-0.5075880267234354,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 100–150 dbar, the temperature was 15.73 °C and the salinity was 35.69 PSU."
"(150, 200]",14.49328,35.48544,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,35.04181110588235,1.7961577844737833,16.11574094705882,3.160065853874784,0.246987707846398,-0.5134263088439771,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 150–200 dbar, the temperature was 14.49 °C and the salinity was 35.49 PSU."
"(200, 250]",13.158641,35.28228,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.99689159411765,1.77669995155846,14.531547208823527,2.5360775922539074,0.1606283636311343,-0.5413502382643491,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 200–250 dbar, the temperature was 13.16 °C and the salinity was 35.28 PSU."
"(250, 300]",12.283159,35.14848,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.91002193529412,1.7583099008051688,13.11345325,1.9174876352358476,0.135617768287994,-0.4330115275543224,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 250–300 dbar, the temperature was 12.28 °C and the salinity was 35.15 PSU."
"(300, 350]",11.665,35.05084,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.79868301764706,1.740898180871113,11.942244620588236,1.3140761304171535,0.14484303856689,-0.2109806381615234,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 300–350 dbar, the temperature was 11.66 °C and the salinity was 35.05 PSU."
"(350, 400]",11.24348,34.984962,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.69850869411765,1.7279319808506388,11.04636564117647,0.8851496434429423,0.1657781145652137,0.2226904346442706,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 350–400 dbar, the temperature was 11.24 °C and the salinity was 34.98 PSU."
"(400, 450]",10.84308,34.92144,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.610975476190475,1.729337499809391,10.348078889880952,0.6544725029769632,0.1795280122264978,0.7563359925244588,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 400–450 dbar, the temperature was 10.84 °C and the salinity was 34.92 PSU."
"(450, 500]",10.53556,34.87432,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.54677298224853,1.715296024842352,9.797125686390531,0.6179167085886427,0.1909565538587279,1.1950385923308262,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 450–500 dbar, the temperature was 10.54 °C and the salinity was 34.87 PSU."
"(500, 550]",10.20764,34.8242,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.49491465868263,1.7180908536894104,9.341432080838322,0.659788159603074,0.1916576999465785,1.3128576294591054,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 500–550 dbar, the temperature was 10.21 °C and the salinity was 34.82 PSU."
"(550, 600]",9.847441,34.77076,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.45980545266272,1.7036074324144537,8.899858328994084,0.7630436083550681,0.1825271135948137,1.2418460237792548,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 550–600 dbar, the temperature was 9.85 °C and the salinity was 34.77 PSU."
"(600, 650]",9.445721,34.71564,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.42736672352941,1.6949674207387813,8.44785755647059,0.8664365427508172,0.1700759984784496,1.1516867009802376,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 600–650 dbar, the temperature was 9.45 °C and the salinity was 34.72 PSU."
"(650, 700]",9.08432,34.671318,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.39842652662722,1.6966427833920252,7.973227378698225,0.9323247599130656,0.1608420323028754,1.1917441958801762,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 650–700 dbar, the temperature was 9.08 °C and the salinity was 34.67 PSU."
"(700, 750]",8.74332,34.63448,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.37039091715976,1.693451439165608,7.474763594674557,0.9339953210635308,0.1559472428511823,1.3582042401250485,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 700–750 dbar, the temperature was 8.74 °C and the salinity was 34.63 PSU."
"(750, 800]",8.1485195,34.57864,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.34424059281437,1.7021393400158082,6.936692716167664,0.8899068503826862,0.1377087067287043,1.361745651594002,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 750–800 dbar, the temperature was 8.15 °C and the salinity was 34.58 PSU."
"(800, 850]",7.33604,34.5168,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.32844636686391,1.691228734686273,6.452508908284024,0.8325341847916009,0.1113708803978166,1.0612550305512565,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 800–850 dbar, the temperature was 7.34 °C and the salinity was 34.52 PSU."
"(850, 900]",6.5398803,34.4642,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.31386213253012,1.6990457795227003,5.961372603614458,0.7052263871940443,0.0884837061377549,0.8203148760319497,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 850–900 dbar, the temperature was 6.54 °C and the salinity was 34.46 PSU."
"(900, 950]",5.82836,34.42968,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.306974869047615,1.6862176015424442,5.542908667261905,0.5942349287536,0.0727694520802891,0.4803678123344675,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 900–950 dbar, the temperature was 5.83 °C and the salinity was 34.43 PSU."
"(950, 1000]",5.26696,34.41324,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.30526329761905,1.6838243501576755,5.167741068452381,0.4872528296222447,0.0641258705938308,0.2036292567547346,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 950–1000 dbar, the temperature was 5.27 °C and the salinity was 34.41 PSU."
"(1000, 1050]",4.7386,34.41228,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.309327544910175,1.6833504506546924,4.824732863473054,0.4340365957916405,0.0611592524003464,-0.1984460856715459,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 1000–1050 dbar, the temperature was 4.74 °C and the salinity was 34.41 PSU."
"(1050, 1100]",4.4215603,34.42736,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.31510843902439,1.6999094055384103,4.581205722560976,0.4080232795669405,0.0660338489862373,-0.3912654756621166,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 1050–1100 dbar, the temperature was 4.42 °C and the salinity was 34.43 PSU."
"(1100, 1150]",4.16184,34.44768,2020-09-11 11:41:26.000007424,2020,9,11,11:41:26.000007,-30.687,90.306,nodc_R5904894_220.nc,Southeast Indian Ocean,34.32229084848485,1.6934302972650337,4.35434720969697,0.4056832391089298,0.0740444715779917,-0.474525913665563,normal,normal,"On 2020-09-11 at 11:41:26.000007 UTC, in the Southeast Indian Ocean (lat -30.69°, lon 90.31°), at a depth of 1100–1150 dbar, the temperature was 4.16 °C and the salinity was 34.45 PSU."
